objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,ascii_name,timezone,createdAt,elevation
AYTNGT9URj,,408,null,37,Bh_npur_,311,21.0919,17270,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhanpuri,Bh_npuri,Bh_npur_",80.93218,P,9/6/15,,IN,PPL,1276151,Bhanpuri,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
lH3KDAlei7,,558,null,19,Bh_lki,583,18.04348,38583,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhalki,Bh_lki",77.206,P,10/14/14,,IN,PPL,1276219,Bhalki,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
vtv64CEEeS,,198,null,36,Bhadohi,94,25.39526,78568,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhadohi,Bhadoh_,XXB,ba duo xi,bhadohi,bhanadohi,______,_____,_______,___",82.5703,P,5/6/17,,IN,PPL,1276335,Bhadohi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
GYEzczxvSi,,54,null,23,Bhadaur,230,30.47651,17532,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Bhadaur,75.33049,P,5/6/15,,IN,PPL,1276353,Bhadaur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
9sKULNS9z4,,338,null,28,Bhadreswar,11,22.82449,121662,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Bhadreswar,88.33841,P,10/14/14,,IN,PPL,1276320,Bhadreswar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
revDwoyjpE,,224,null,34,Bh_galpur,52,25.24446,361548,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhagalpur,Bh_galpur",86.97183,P,10/14/14,,IN,PPL,1276300,Bhagalpur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
A50VhYJTZx,,233,null,34,Bhabhua,88,25.04049,48641,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhabhua,Bhabua",83.60749,P,8/7/15,,IN,PPL,1276371,Bhabhua,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
cIBdvJl6R8,,447,null,35,Bhainsdehi,767,21.64491,16400,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Bhainsdehi,77.63023,P,8/7/15,,IN,PPL,1276265,Bhainsdehi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
KEO4rBnxw6,,447,null,35,Bet_l,645,21.90056,91953,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Badnur,Badn�r,Betul,Bet_l",77.90229,P,8/7/15,,IN,PPL,1276389,Betul,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
Um4Si8oZjk,,102,null,24,Bh_d_sar,244,28.31457,33006,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Adarsh Bas,Bhadasar,Bh_d_sar,_darsh B_s",74.28952,P,2/6/15,,IN,PPL,1276355,Bhadasar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
2rFuES4INw,,421,null,35,Bh_nder,182,25.73581,22482,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhander,Bh_nder",78.74555,P,8/7/15,,IN,PPL,1276178,Bhander,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
kdogoTA4aH,,105,null,24,Bharatpur,180,27.21731,229384,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Batarpur,Bharatpur,Bkharatpur,baratopuru,bharatapura,bharatapuram,po lei de bu er,________,_________,________,______,________,______,______,______,______,______,_______,_____,_____",77.49009,P,10/14/14,,IN,PPL,1276128,Bharatpur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
nNq8J3Nz3W,,156,null,36,Bhagwantnagar,127,26.22383,6596,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Bhagwantnagar,80.7575,P,12/4/18,,IN,PPL,1276275,Bhagwantnagar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
NGpaKgoU8F,,378,null,21,Bhadrakh,18,21.05447,98648,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhadrak,Bhadrakh",86.5156,P,10/14/14,,IN,PPL,1276325,Bhadrakh,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
4swNlonbqp,,203,null,34,Bettiah,84,26.80229,127008,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bettiah,Bettiakh,bei te di ya,betiya,betti'ah,bettiya,_______,______,______,________,_________,________,____",84.50311,P,10/4/15,,IN,PPL,1276393,Bettiah,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
7huiUoAIBy,,465,null,35,Bh_bhra,369,22.53048,9965,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhabhra,Bhabra,Bh_bhra,Bh_bra",74.32846,P,10/14/14,,IN,PPL,1276374,Bhabhra,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
7v7SlB6opg,,100,null,24,Bh_dra,200,29.10298,37629,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhadra,Bh_dra,Bkhadra,______",75.17138,P,10/14/14,,IN,PPL,1276330,Bhadra,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
CAPGkv9j9m,,591,null,13,Beypore,15,11.17151,70751,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beipur,Beppur,Beypore,Beypur,bei yi bo lei,bepura,beyapare,peppur,_____,________,________,_______,____",75.80611,P,10/13/14,,IN,PPL,1276378,Beypore,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
lFTnsF27z5,,148,null,36,Bewar,158,27.21869,23280,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Bewar,79.29761,P,2/21/19,,IN,PPL,1276381,Bewar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
7E6CCfPDSM,,439,null,35,Betma,548,22.68653,13817,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Betma,75.61456,P,9/6/15,,IN,PPL,1276400,Betma,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
yS9y9OAJVu,,16,null,12,Bhadarw_h,1636,32.97941,13429,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhadarwab,Bhadarwah,Bhadarw_h,Bhaderwah,Bhadrawah",75.71723,P,6/10/20,,IN,PPL,1276358,Bhadarwah,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
vmsA6md86C,,468,null,9,Bhach_u,44,23.29858,24044,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bachau,Bhachau,Bhach_u,Buchow",70.34279,P,6/10/20,,IN,PPL,1276370,Bhachau,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
0NpPZ79ex4,,83,null,10,Beri Kh_s,226,28.70146,16727,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beri,Beri Khas,Beri Kh_s",76.57708,P,6/10/20,,IN,PPL,1276437,Beri Khas,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
J3OgrNiJpO,,460,null,35,Beoh_ri,388,24.02423,22107,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beohari,Beoh_ri",81.37831,P,8/7/15,,IN,PPL,1276455,Beohari,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
fvND8Lo2eC,,541,null,40,Bhadr_chalam,61,17.66846,45656,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bhadrachalam,Bhadrachellam Road,Bhadr_chalam",80.88887,P,10/12/14,,IN,PPL,1276328,Bhadrachalam,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
CB1NHcT1Mm,,444,null,35,Berasia,483,23.63134,27091,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Berasia,bei la xia,berasiya,________,_________,___",77.43351,P,10/14/14,,IN,PPL,1276449,Berasia,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
UEAwF7jq2t,,447,null,35,Bet_l Baz_r,658,21.85572,9640,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Betul,Betul Bazar,Bet_l Baz_r,Bet_l B_z_r",77.92913,P,6/10/20,,IN,PPL,1276388,Betul Bazar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
MicdGqGV6C,,574,null,19,Bel_r,976,13.16558,21551,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Belur,Bel_r,_____",75.86519,P,10/14/14,,IN,PPL,1276486,Belur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
iEnD40kAm4,,650,null,37,Bemet_ra,291,21.71556,24910,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bemetara,Bemet_ra",81.53423,P,5/28/18,,IN,PPLA2,1276478,Bemetara,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
X9mQNfTMtI,,155,null,36,Ben_ganj,139,27.29293,10418,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beniganj,Ben_ganj",80.44364,P,10/14/14,,IN,PPL,1276463,Beniganj,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
TuB2oKb9yP,,143,null,36,Besw_n,182,27.63792,5897,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beswan,Besw_n",77.88019,P,8/7/15,,IN,PPL,1276419,Beswan,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
hcZ4C09FeW,,586,null,33,Benaulim,19,15.26435,10224,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Benaulim,________",73.92812,P,11/20/15,,IN,PPL,1276472,Benaulim,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
Tva9t1QCj7,,552,null,2,Betamcherla,424,15.45144,35417,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Betamcherla,78.14797,P,12/4/18,,IN,PPL,1276416,Betamcherla,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
GxkMzC5gQR,,608,null,25,Bel_r,336,11.70752,9281,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,78.41437,P,9/5/17,,IN,PPL,1276487,Belur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
wvo86NE5IE,,568,null,19,Beltangadi,652,13.98333,7676,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beltangadi,Beltangady",75.3,P,10/14/14,,IN,PPL,1276491,Beltangadi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
LaI8OU8gLs,,555,null,19,Belgaum,769,15.85212,428720,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Belagaavi,Belagavi,Belagoavi,Belag_vi,Belgaan,Belgaavi,Belgaon,Belgaum,Belgaumas,IXG,bei er gao mu,belaga'uma,belagam,belagamva,belaganva,belagavi,belgam,belgaum,berugaumu,blgam,blgaywm,bylgawm,bylgwm,pelkam,_______,_______,_____,_______,______,_______,_______,_______,_______,_______,_______,______,________,_______,_______,______,_____,____,___",74.50447,P,9/5/19,,IN,PPL,1276533,Belgaum,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
nDMBYM15Db,,388,null,21,Belaguntha,78,19.88249,10360,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Belaguntha,84.63801,P,10/14/14,,IN,PPL,1276568,Belaguntha,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
lnNDRJuZ6r,,290,null,26,Belonia,21,23.25178,16735,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Belonia,Beloniya",91.45407,P,7/13/18,,IN,PPLA2,1276502,Belonia,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
OhadTnMvGJ,,206,null,34,Belsand,67,26.44365,19396,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Belsand,85.40076,P,10/14/14,,IN,PPL,1276495,Belsand,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
Yl4rLosW9o,,565,null,19,Bellary,456,15.14205,336681,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"BEP,Ballari,Ball_ri,Belari,Belaris,Bellari,Bellary,Bell_ri,ballari,bei la li,bellari,blary,bllary,bylary,pellari,______,_______,_____,______,______,_______,________,________,_______,________,_______,_______,___",76.92398,P,11/8/15,,IN,PPL,1276509,Bellary,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
9IZoWQhXnF,,573,null,19,Bell_ru,797,12.9814,7626,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bellur,Belluru,Bell_ru",76.73308,P,6/10/20,,IN,PPL,1276506,Belluru,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
Z6GOxr0SRn,,67,null,39,B_zpur,227,29.15299,23900,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,79.10814,P,10/4/15,,IN,PPL,1276642,Bazpur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
LaGoXFh9uF,,132,null,36,Behat,306,30.1718,18223,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Behat,77.6139,P,9/6/15,,IN,PPL,1276600,Behat,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
mmHhaTqcu7,,446,null,35,Begamganj,513,23.59917,33467,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Begamganj,78.34064,P,4/8/15,,IN,PPL,1276621,Begamganj,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
swpkRhG792,,477,null,9,Bedi,9,22.50143,21327,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beda,Bedi,Bedi Bandar,____",70.04363,P,10/13/14,,IN,PPL,1276627,Bedi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
8CCrRTt9yr,,126,null,24,Beg_n,420,24.98333,20836,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Begun,Beg_n,_____",75,P,10/14/14,,IN,PPL,1276615,Begun,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
1ADb8TEcdu,,85,null,10,B_wal,266,28.07184,13318,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bawal,B_wal",76.58312,P,1/7/15,,IN,PPL,1276666,Bawal,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
mFDAJ4FtET,,173,null,36,Bela,97,25.92058,73992,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bela,Bela Partabgarh,Partapgarh,Pratapgarh,____",81.99629,P,9/6/15,,IN,PPL,1276574,Bela,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
u0EYoln23I,,333,null,28,Beld_nga,20,23.93428,27489,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beldanga,Beld_nga",88.26018,P,10/14/14,,IN,PPL,1276548,Beldanga,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
WJHVg1fUKR,,36,null,23,Begow_l,233,31.61152,10175,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Begowal,Begowala,Begow_l",75.52135,P,6/10/20,,IN,PPL,1276616,Begowal,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
s99vk97Ehq,,16,null,12,Batoti,1547,33.11826,4209,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Batote,Batoti",75.30889,P,10/13/14,,IN,PPL,1276697,Batoti,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
mJwOhHKP3i,,339,null,28,Beli_tor,87,23.32052,6014,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beliator,Beliatore,Beli_tor",87.22081,P,6/10/20,,IN,PPL,1276520,Beliator,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
9aSVlEE6BU,,222,null,34,Begusarai,47,25.41853,103060,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Begusarai,Begusaraj,begusara'i,begusaraya,bei gu sa lai,bjsaray,pekucaray,_________,_________,_______,_________,________,________,________,_________,________,_________,____",86.13389,P,10/14/14,,IN,PPL,1276609,Begusarai,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
ixT9kF0xRB,,105,null,24,Bay_na,210,26.90791,36399,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bajan,Bayaha,Bayana,Bay_na,____",77.28985,P,10/14/14,,IN,PPL,1276652,Bayana,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
j4D1xhBf0Q,,104,null,24,Behror,325,27.88832,25815,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Behror,beharora,behrora,bei he luo er,_______,______,____",76.28108,P,10/14/14,,IN,PPL,1276589,Behror,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
6PLI962Bng,,90,null,7,Baw_na,223,28.7982,24906,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bawana,Bawana Delhi,Baw_na",77.03431,P,6/10/20,,IN,PPL,1276663,Bawana,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
jWgbb4N7vQ,,391,null,21,Baud,96,20.83773,18945,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Baud,Bauda,Baudh,Baudh Raj,Baudh R_j,Baudh-Ral",84.32618,P,10/4/17,,IN,PPL,1276686,Baud,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
G4LQ0hg0jN,,40,null,23,Basi,275,30.6885,18591,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,76.40111,P,9/6/15,,IN,PPL,1276764,Basi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
8fDSQeheQj,,110,null,24,Basi,361,26.8315,21096,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,76.04856,P,10/14/14,,IN,PPL,1276767,Basi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
q2g245COoO,,112,null,24,Basni,306,27.17232,23414,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basni,Basni Bailima,_____",73.64519,P,10/14/14,,IN,PPL,1276754,Basni,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
oJmHJGX1Zl,,250,null,30,B_s_r,620,27.99008,4157,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basar,B_s_r",94.69451,P,10/14/14,,IN,PPL,1276788,Basar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
8qjZbIE1ag,,185,null,36,Bast_,92,26.78817,115115,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basti,Bast_,_____",82.71617,P,6/10/20,,IN,PPL,1276736,Basti,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
KMQqB4Orbo,,119,null,24,Be_war,453,26.10119,130777,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Beawar,Be_war",74.32028,P,10/14/14,,IN,PPL,1276634,Beawar,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
3AlqeGBLh3,,35,null,23,Bat_la,258,31.80921,145468,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Batala,Bat_la,Butala",75.20294,P,6/10/20,,IN,PPL,1276720,Batala,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
TtPfoXwn94,,320,null,3,B_sugaon,59,26.46742,12832,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basugaon,B_sugaon",90.41951,P,10/13/14,,IN,PPL,1276728,Basugaon,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
x2WxfNkuSx,,557,null,19,Basavana B_gev_di,618,16.57278,30827,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Bagevadi,Basavana Bagevadi,Basavana B_gev_di,B_gev_di",75.97252,P,10/14/14,,IN,PPL,1276782,Basavana Bagevadi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
EDNTtHCahk,,109,null,24,Baswa,299,27.14955,22515,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Baswa,76.58345,P,12/4/18,,IN,PPL,1276724,Baswa,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
RyopPum5fB,,411,null,37,Basna,277,21.27885,9305,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Basna,82.8267,P,9/6/15,,IN,PPL,1276756,Basna,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
ECXrj19nYY,,378,null,21,B_sudebpur,14,21.11974,31827,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basudebpur,B_sudebpur",86.72896,P,10/14/14,,IN,PPL,1276731,Basudebpur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
P4EvB7VARK,,443,null,35,B_soda,410,23.85153,69278,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basoda,B_soda",77.93652,P,10/14/14,,IN,PPL,1276752,Basoda,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
VQlIHg5dEk,,145,null,36,Bars_na,188,27.64802,9815,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barsana,Bars_na",77.3764,P,8/7/15,,IN,PPL,1276857,Barsana,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
QyT4SlEV7W,,222,null,34,B_runi,50,25.47509,84888,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barani,Baruni,B_runi,______",85.96813,P,6/10/20,,IN,PPL,1276829,Baruni,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
tQ7080FlyL,,339,null,28,Barjora,81,23.42754,12294,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Barjora,87.29037,P,10/14/14,,IN,PPL,1276932,Barjora,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
roFxkLS1YN,,359,null,38,Barw_dih,290,23.8478,7401,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barwadih,Barw_dih",84.11049,P,8/2/17,,IN,PPL,1276819,Barwadih,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
30VKhdmXdM,,558,null,19,Basavakaly_n,631,17.87445,65805,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basavakalyan,Basavakaly_n,Kalyani,Kaly_ni",76.94972,P,10/14/14,,IN,PPL,1276783,Basavakalyan,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
mX6SUXBHQ6,,343,null,28,B_ruipur,13,22.35253,47874,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Baruipur,B_ruipur",88.43882,P,10/14/14,,IN,PPL,1276832,Baruipur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
gCwkj2JRF6,,52,null,23,Basi,306,30.58813,18739,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basi,Dera Basi,Dera Bassi",76.84498,P,8/7/15,,IN,PPL,1276765,Basi,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
pnrzSpmF3N,,151,null,36,Barkhera Kal_n,181,28.45209,11209,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barkhera,Barkhera Kala,Barkhera Kalan,Barkhera Kal_n",79.80655,P,6/10/20,,IN,PPL,1276922,Barkhera Kalan,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
ZY2JQ0y77d,,80,null,10,Barw_la,226,29.36747,36694,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barwala,Barw_la",75.90809,P,2/6/15,,IN,PPL,1276815,Barwala,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
HVmqkKkP9G,,54,null,23,Barn_la,237,30.37451,105016,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Anahadgarh,An_hadgarh,Barnala,Barn_la,_______",75.5487,P,5/6/15,,IN,PPL,1276895,Barnala,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
2J04kfKKA4,,303,null,3,Barpeta,47,26.32293,48824,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),Barpeta,91.00632,P,10/13/14,,IN,PPL,1276867,Barpeta,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
5tlPKUfp6t,,361,null,38,Bark_ K_n_,354,23.62118,18182,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,85.46748,P,8/2/17,,IN,PPL,1276927,Barka Kana,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
eHXjqg5ciD,,512,null,16,Basmat,397,19.32872,63972,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Basmat,Basmath",77.15746,P,10/13/14,,IN,PPL,1276757,Basmat,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
R0XkRBQYZt,,226,null,34,Bari_rpur,44,25.28791,14595,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),,86.57643,P,8/2/17,,IN,PPL,1276945,Bariarpur,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
b2E2TUc7HP,,115,null,24,B_rmer,202,25.74572,89487,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),"Barmer,B_rmer",71.39211,P,10/14/14,,IN,PPL,1276901,Barmer,Asia/Kolkata,Wed Oct 07 2020 23:51:31 GMT+0530 (India Standard Time),
